Date,Size,P/B RATIO
8/1/16,"58,623,930",0.63
8/2/16,"58,623,930",0.63
8/3/16,"58,623,930",0.63
8/4/16,"58,623,930",0.63
8/5/16,"58,623,930",0.63
8/8/16,"58,623,930",0.63
8/9/16,"58,623,930",0.63
8/10/16,"58,623,930",0.63
8/11/16,"58,623,930",0.63
8/12/16,"58,623,930",0.63
8/15/16,"58,623,930",0.63
8/16/16,"58,623,930",0.63
8/17/16,"58,623,930",0.63
8/18/16,"58,623,930",0.63
8/19/16,"58,623,930",0.63
8/22/16,"58,623,930",0.63
8/23/16,"58,623,930",0.63
8/24/16,"58,623,930",0.63
8/25/16,"58,623,930",0.63
8/26/16,"58,623,930",0.63
8/29/16,"58,623,930",0.63
8/30/16,"58,623,930",0.63
8/31/16,"58,623,930",0.63
9/1/16,"58,623,930",0.63
9/2/16,"58,623,930",0.63
9/5/16,"58,623,930",0.63
9/6/16,"58,623,930",0.63
9/7/16,"58,623,930",0.63
9/8/16,"58,623,930",0.63
9/9/16,"58,623,930",0.63
9/12/16,"58,623,930",0.63
9/13/16,"58,623,930",0.63
9/14/16,"58,623,930",0.63
9/15/16,"58,623,930",0.63
9/16/16,"58,623,930",0.63
9/19/16,"58,623,930",0.63
9/20/16,"58,623,930",0.63
9/21/16,"58,623,930",0.63
9/22/16,"58,623,930",0.63
9/23/16,"58,623,930",0.63
9/26/16,"58,623,930",0.63
9/27/16,"58,623,930",0.63
9/28/16,"58,623,930",0.63
9/29/16,"58,623,930",0.63
9/30/16,"58,623,930",0.63
10/3/16,"58,623,930",0.63
10/4/16,"58,623,930",0.63
10/5/16,"58,623,930",0.63
10/6/16,"58,623,930",0.63
10/7/16,"58,623,930",0.63
10/10/16,"58,623,930",0.63
10/11/16,"58,623,930",0.63
10/12/16,"58,623,930",0.63
10/13/16,"58,623,930",0.63
10/14/16,"58,623,930",0.63
10/17/16,"58,623,930",0.63
10/18/16,"58,623,930",0.63
10/19/16,"58,623,930",0.63
10/20/16,"58,623,930",0.63
10/21/16,"58,623,930",0.63
10/24/16,"58,623,930",0.63
10/25/16,"58,623,930",0.63
10/26/16,"58,623,930",0.63
10/27/16,"58,623,930",0.63
10/28/16,"58,623,930",0.63
10/31/16,"58,623,930",0.63
11/1/16,"58,623,930",0.63
11/2/16,"58,623,930",0.63
11/3/16,"58,623,930",0.63
11/4/16,"58,623,930",0.63
11/7/16,"58,623,930",0.63
11/8/16,"58,623,930",0.63
11/9/16,"58,623,930",0.63
11/10/16,"58,623,930",0.63
11/11/16,"58,623,930",0.63
11/14/16,"58,623,930",0.63
11/15/16,"58,623,930",0.63
11/16/16,"58,623,930",0.63
11/17/16,"58,623,930",0.63
11/18/16,"58,623,930",0.63
11/21/16,"58,623,930",0.63
11/22/16,"58,623,930",0.63
11/23/16,"58,623,930",0.63
11/24/16,"58,623,930",0.63
11/25/16,"58,623,930",0.63
11/28/16,"58,623,930",0.63
11/29/16,"58,623,930",0.63
11/30/16,"58,623,930",0.63
12/1/16,"58,623,930",0.63
12/2/16,"58,623,930",0.63
12/5/16,"58,623,930",0.63
12/6/16,"58,623,930",0.63
12/7/16,"58,623,930",0.63
12/8/16,"58,623,930",0.63
12/9/16,"58,623,930",0.63
12/12/16,"58,623,930",0.63
12/13/16,"58,623,930",0.63
12/14/16,"58,623,930",0.63
12/15/16,"58,623,930",0.63
12/16/16,"58,623,930",0.63
12/19/16,"58,623,930",0.63
12/20/16,"58,623,930",0.63
12/21/16,"58,623,930",0.63
12/22/16,"58,623,930",0.63
12/23/16,"58,623,930",0.63
12/26/16,"58,623,930",0.63
12/27/16,"58,623,930",0.63
12/28/16,"58,623,930",0.63
12/29/16,"58,623,930",0.63
12/30/16,"58,623,930",0.63
1/2/17,"58,623,930",0.63
1/3/17,"58,623,930",0.63
1/4/17,"58,623,930",0.63
1/5/17,"58,623,930",0.63
1/6/17,"58,623,930",0.63
1/9/17,"58,623,930",0.63
1/10/17,"58,623,930",0.63
1/11/17,"58,623,930",0.63
1/12/17,"58,623,930",0.63
1/13/17,"58,623,930",0.63
1/16/17,"58,623,930",0.63
1/17/17,"58,623,930",0.63
1/18/17,"58,623,930",0.63
1/19/17,"58,623,930",0.63
1/20/17,"58,623,930",0.63
1/23/17,"58,623,930",0.63
1/24/17,"58,623,930",0.63
1/25/17,"58,623,930",0.63
1/26/17,"58,623,930",0.63
1/27/17,"58,623,930",0.63
1/30/17,"58,623,930",0.63
1/31/17,"58,623,930",0.63
2/1/17,"58,623,930",0.63
2/2/17,"58,623,930",0.63
2/3/17,"58,623,930",0.63
2/6/17,"58,623,930",0.63
2/7/17,"58,623,930",0.63
2/8/17,"58,623,930",0.63
2/9/17,"58,623,930",0.63
2/10/17,"58,623,930",0.63
2/13/17,"58,623,930",0.63
2/14/17,"58,623,930",0.63
2/15/17,"58,623,930",0.63
2/16/17,"58,623,930",0.63
2/17/17,"58,623,930",0.63
2/20/17,"58,623,930",0.63
2/21/17,"58,623,930",0.63
2/22/17,"58,623,930",0.63
2/23/17,"58,623,930",0.63
2/24/17,"58,623,930",0.63
2/27/17,"58,623,930",0.63
2/28/17,"206,448,116",1.513
3/1/17,"206,448,116",1.513
3/2/17,"206,448,116",1.513
3/3/17,"206,448,116",1.513
3/6/17,"206,448,116",1.513
3/7/17,"206,448,116",1.513
3/8/17,"206,448,116",1.513
3/9/17,"206,448,116",1.513
3/10/17,"206,448,116",1.513
3/13/17,"206,448,116",1.513
3/14/17,"206,448,116",1.513
3/15/17,"206,448,116",1.513
3/16/17,"206,448,116",1.513
3/17/17,"206,448,116",1.513
3/20/17,"206,448,116",1.513
3/21/17,"206,448,116",1.513
3/22/17,"206,448,116",1.513
3/23/17,"206,448,116",1.513
3/24/17,"206,448,116",1.513
3/27/17,"206,448,116",1.513
3/28/17,"206,448,116",1.513
3/29/17,"206,448,116",1.513
3/30/17,"206,448,116",1.513
3/31/17,"206,448,116",1.513
4/3/17,"206,448,116",1.513
4/4/17,"206,448,116",1.513
4/5/17,"206,448,116",1.513
4/6/17,"206,448,116",1.513
4/7/17,"206,448,116",1.513
4/10/17,"206,448,116",1.513
4/11/17,"206,448,116",1.513
4/12/17,"206,448,116",1.513
4/13/17,"206,448,116",1.513
4/14/17,"206,448,116",1.513
4/17/17,"206,448,116",1.513
4/18/17,"206,448,116",1.513
4/19/17,"206,448,116",1.513
