Date,Size,P/B RATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/20,"1,628,505,840",2.478,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/20,"2,340,927,600",3.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/21,"2,340,927,600",3.138,,,,,,,,,,,,,,,,,,,,,,,,,,,
