Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index
2015-12-29,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-30,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-12-31,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2016-01-04,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-05,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-06,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-07,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-08,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-11,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-12,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-13,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-14,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-15,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-19,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-20,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-21,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-22,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-25,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-26,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-27,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-28,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-01-29,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-01,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-02,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-03,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-04,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
2016-02-05,,,4.3,0.029840735,0.903454194,0.00%,,,,,,3
