Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,Short Term Mean Reversion,,Long Term Mean Reversion,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
5/15/15,0.8279243,3.08293023,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.008795075,11.47,0.008756623
5/18/15,0.909951177,3.130473353,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.052310375,12.07,0.050988104
5/19/15,0.911911037,3.138189213,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.966859983,11.67,-0.033701589
5/20/15,0.909635146,3.103982638,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.077120823,12.57,0.074291576
5/21/15,0.908030093,3.179490242,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.953062848,11.98,-0.04807443
5/22/15,0.919221959,3.281433683,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.048414023,12.56,0.047278568
5/26/15,0.919451921,3.12465648,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.991242038,12.45,-0.008796538
5/27/15,0.925149575,2.662641172,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.124497992,14,0.117336707
5/28/15,0.922989348,2.627094973,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.966428571,13.53,-0.034147887
5/29/15,0.925168137,2.664998634,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.138211382,15.4,0.129458067
6/1/15,0.924797192,2.689864513,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.972077922,14.97,-0.028319311
6/2/15,0.925482539,3.051904302,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.993319973,14.87,-0.006702438
6/3/15,0.903416168,3.094495125,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.983187626,14.62,-0.016955306
6/4/15,0.873260803,3.548323076,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.943912449,13.8,-0.057721862
6/5/15,0.873358702,3.568442514,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.984782609,13.59,-0.015334364
6/8/15,0.88183862,3.167881776,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.95879323,13.03,-0.042079837
6/9/15,0.826465608,2.809105911,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.986953185,12.86,-0.013132672
6/10/15,0.812521287,3.031970985,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.968118196,12.45,-0.032401096
6/11/15,0.820827945,3.154111967,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.024096386,12.75,0.023810649
6/12/15,0.817442937,3.128955867,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.022745098,13.04,0.022490285
6/15/15,0.81477545,3.203091676,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.103527607,14.39,0.098511964
6/16/15,0.828315231,2.903556371,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.972897846,14,-0.027476191
6/17/15,0.830962079,3.299364684,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1,14,0
6/18/15,0.826168531,2.973186724,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.054285714,14.76,0.05286349
6/19/15,0.836058535,3.382532946,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.95596206,14.11,-0.045037053
6/22/15,0.827821255,3.249585035,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.046066619,14.76,0.045037053
6/23/15,0.813316552,3.064330129,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.050813008,15.51,0.049564158
6/24/15,0.807564049,3.215327632,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.97936815,15.19,-0.020847661
6/25/15,0.807650569,3.237496247,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.006583278,15.29,0.006561703
6/26/15,0.72742132,2.278239589,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.959450621,14.67,-0.041394428
6/29/15,0.724878547,2.102036398,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.032719836,15.15,0.03219594
6/30/15,0.604672114,1.722945591,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.978877888,14.83,-0.021348376
7/1/15,0.59987559,1.709345913,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.94807822,14.06,-0.05331827
7/2/15,0.599537445,1.710046993,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.064722617,14.97,0.062714312
7/6/15,0.598889207,1.753567622,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.026052104,15.36,0.025718529
7/7/15,0.58153816,1.468957628,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.985677083,15.14,-0.01442648
7/8/15,0.609875046,1.858738019,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.990752972,15,-0.009290047
7/9/15,0.631417738,2.149966495,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.001333333,15.02,0.001332445
7/10/15,0.630989624,2.009571594,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.972703063,14.61,-0.027676421
7/13/15,0.624591702,1.694245782,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.018480493,14.88,0.018311804
7/14/15,0.621251937,1.661561709,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.011424731,15.05,0.011359962
7/15/15,0.623184608,1.676645854,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.004651163,15.12,0.00464038
7/16/15,0.545998263,1.352683277,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.017857143,15.39,0.017699577
7/17/15,0.543000282,1.301000672,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.969460689,14.92,-0.031015353
7/20/15,0.543994474,1.308113916,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.93766756,13.99,-0.064359806
7/21/15,0.518709291,1.604395251,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.931379557,13.03,-0.071088398
7/22/15,0.51079759,1.614830782,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.013046815,13.2,0.012962438
7/23/15,0.491757627,1.427414953,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.987121212,13.03,-0.012962438
7/24/15,0.483025222,1.533939067,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.005372218,13.1,0.005357839
7/27/15,0.482402913,1.522790194,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.973282443,12.75,-0.027080959
7/28/15,0.48016002,1.519422845,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.969411765,12.36,-0.03106582
7/29/15,0.479186731,1.491174521,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.008899676,12.47,0.008860308
7/30/15,0.460880943,1.454699286,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.984763432,12.28,-0.015353837
7/31/15,0.476106195,1.557524181,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.973941368,11.96,-0.026404174
8/3/15,0.461409917,1.403328034,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.971571906,11.62,-0.028839997
8/4/15,0.403092846,1.166227151,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.967297762,11.24,-0.033248907
8/5/15,0.38767815,1.100875339,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.93683274,10.53,-0.065250518
8/6/15,0.41525549,1.333858125,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.986704653,10.39,-0.013384521
8/7/15,0.577575151,1.215903115,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.998075072,10.37,-0.001926783
8/10/15,0.592322167,0.790678398,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.961427194,9.97,-0.039336438
8/11/15,0.600000702,1.028596209,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.974924774,9.72,-0.025394966
8/12/15,0.593839977,1.002102639,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.027777778,9.99,0.027398974
8/13/15,0.588144266,0.893640994,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.991991992,9.91,-0.008040244
8/14/15,0.584598951,0.90918334,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.998990918,9.9,-0.001009591
8/17/15,0.582040042,1.088068586,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.970707071,9.61,-0.029730534
8/18/15,0.58228779,1.189573853,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.933402706,8.97,-0.068918547
8/19/15,0.590639717,0.353332532,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.121516165,10.06,0.114681489
8/20/15,0.573593137,0.65118478,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.939363817,9.45,-0.062552423
8/21/15,0.570744876,0.077714953,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.95026455,8.98,-0.051014859
8/24/15,0.572926586,-0.134449802,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.002227171,9,0.002224695
8/25/15,0.579057742,-0.247724328,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.982222222,8.84,-0.017937701
8/26/15,0.599505796,0.257691313,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.984162896,8.7,-0.015963851
8/27/15,0.608322069,0.44989678,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.012643678,8.81,0.012564414
8/28/15,0.76562368,0.497313125,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.968217934,8.53,-0.032298078
8/31/15,0.783394775,0.555497942,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.041031653,8.88,0.040212196
9/1/15,0.786662034,0.619361722,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.959459459,8.52,-0.041385216
9/2/15,0.784119982,0.555171936,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.004694836,8.56,0.004683849
9/3/15,0.780620118,0.548305976,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.003504673,8.59,0.003498546
9/4/15,0.794585772,0.335802154,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.020954598,8.77,0.02073807
9/8/15,0.79715915,0.387239675,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.043329532,9.15,0.042417073
9/9/15,0.797203326,0.390800123,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.031693989,9.44,0.031202101
9/10/15,0.78797695,0.450823454,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.152542373,10.88,0.141970261
9/11/15,0.78307064,0.453542137,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.938419118,10.21,-0.063558609
9/14/15,0.781398422,0.454275462,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.962781587,9.83,-0.037928698
9/15/15,0.780546599,0.437684688,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.985757884,9.69,-0.014344508
9/16/15,0.804494605,0.35133899,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.009287926,9.78,0.009245058
9/17/15,0.798808864,0.37046299,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.078732106,10.55,0.075786376
9/18/15,0.771345009,0.329074284,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.028436019,10.85,0.02803922
9/21/15,0.69221846,0.344847707,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.008294931,10.94,0.008260717
9/22/15,0.673872368,0.500502025,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.014625229,11.1,0.014519311
9/23/15,0.662320222,0.458768825,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1,11.1,0
9/24/15,0.692356941,0.469196478,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.99009009,10.99,-0.00995934
9/25/15,0.755006178,0.444678276,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.002729754,11.02,0.002726035
9/28/15,0.894637105,0.831524835,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.93738657,10.33,-0.064659521
9/29/15,0.895569218,0.829475531,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.005808325,10.39,0.005791522
9/30/15,0.895349625,0.848782924,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.993262753,10.32,-0.006760045
10/1/15,0.887754061,0.860559429,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.025193798,10.58,0.024881666
10/2/15,0.899216044,0.90352666,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.968809074,10.25,-0.031687721
10/5/15,0.898914077,0.985974629,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.970731707,9.95,-0.029705154
10/6/15,0.900445022,1.299852272,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.934673367,9.3,-0.067558151
10/7/15,0.944890927,1.466992888,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.896774194,8.34,-0.108951184
10/8/15,0.935211818,1.501979439,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.833333333,6.95,-0.182321557
10/9/15,0.931068241,1.504087997,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.017266187,7.07,0.01711882
10/12/15,0.814542788,1.520533018,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.021216407,7.22,0.020994473
10/13/15,0.798414262,1.431978986,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.970914127,7.01,-0.029517252
10/14/15,0.795975209,1.475411902,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.055634807,7.4,0.054142299
10/15/15,0.854055194,1.949549644,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.997297297,7.38,-0.002706362
10/16/15,0.859581836,1.973897052,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.97696477,7.21,-0.023304687
10/19/15,0.827628213,2.481645162,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.097087379,7.91,0.09265883
10/20/15,0.830780327,2.719229457,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.99494311,7.87,-0.005069719
10/21/15,0.834258513,2.996743661,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.015247776,7.99,0.015132697
10/22/15,0.83217687,2.77842691,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.035043805,8.27,0.034443749
10/23/15,0.831988682,2.708678242,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.995163241,8.23,-0.004848494
10/26/15,0.832353413,2.69982549,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.019441069,8.39,0.019254506
10/27/15,0.833276936,2.743786167,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.103694875,9.26,0.098663528
10/28/15,0.815450216,2.842189976,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.034557235,9.58,0.033973543
10/29/15,0.866139624,2.929107303,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.007306889,9.65,0.007280323
10/30/15,0.874961977,3.582934237,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.957512953,9.24,-0.04341603
11/2/15,0.897025988,3.698945848,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.966450216,8.93,-0.034125491
11/3/15,0.917030154,3.904213174,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.997760358,8.91,-0.002242153
11/4/15,0.914675171,3.865697422,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.994388328,8.86,-0.005627477
11/5/15,0.938044469,3.892869988,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.003386005,8.89,0.003380285
11/6/15,0.907674693,3.679222143,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.010123735,8.98,0.010072833
11/9/15,0.768346732,2.673706304,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.997772829,8.96,-0.002229655
11/10/15,0.801858101,2.752874936,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.895089286,8.02,-0.110831805
11/11/15,0.819846176,3.135744479,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.950124688,7.62,-0.051162052
11/12/15,0.815488309,2.677094113,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.066929134,8.13,0.064784554
11/13/15,0.801648625,2.469001369,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.06396064,8.65,0.061998397
11/16/15,0.803553196,2.719505166,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.983815029,8.51,-0.016317378
11/17/15,0.804475666,2.719095226,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.902467685,7.68,-0.102622395
11/18/15,0.756818455,2.435190633,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.059895833,8.14,0.058170633
11/19/15,0.756832469,2.507769603,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.959459459,7.81,-0.041385216
11/20/15,0.762343922,2.551832031,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.924455826,7.22,-0.078550011
11/23/15,0.760333717,2.509191063,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.939058172,6.78,-0.062877851
11/24/15,0.767318671,2.578891699,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.002949853,6.8,0.00294551
11/25/15,0.779120474,2.657180881,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.973529412,6.62,-0.026827242
11/27/15,0.723703104,2.07353477,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.016616314,6.73,0.016479774
11/30/15,0.724420119,2.09982052,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.973254086,6.55,-0.027110094
12/1/15,0.724037875,1.963300269,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.035114504,6.78,0.034512052
12/2/15,0.719760778,1.933339867,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.994100295,6.74,-0.005917177
12/3/15,0.71651918,1.781906284,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.03264095,6.96,0.032119549
12/4/15,0.72124316,1.926084839,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.030172414,7.17,0.02972618
12/7/15,0.726951428,2.084331435,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.032078103,7.4,0.031574346
12/8/15,0.730450373,1.972423173,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.048648649,7.76,0.047502334
12/9/15,0.741367036,1.772271504,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.038659794,8.06,0.037931222
12/10/15,0.742100465,1.885203816,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.954094293,7.69,-0.046992773
12/11/15,0.680368176,1.739911951,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.981794538,7.55,-0.01837322
12/14/15,0.665462625,1.633225899,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.969536424,7.32,-0.030937235
12/15/15,0.638995658,1.415753378,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.979508197,7.17,-0.020704673
12/16/15,0.621043635,1.453635779,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.022315202,7.33,0.022069861
12/17/15,0.639656262,1.052552297,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.963165075,7.06,-0.037530464
12/18/15,0.57114361,0.98879281,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.019830028,7.2,0.019635975
12/21/15,0.544614231,0.938223967,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.040277778,7.49,0.039487772
12/22/15,0.531072488,0.853074256,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.006675567,7.54,0.006653384
12/23/15,0.478333396,0.843674841,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.981432361,7.4,-0.018742182
12/24/15,0.439338093,0.78548624,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.990540541,7.33,-0.009504484
12/28/15,0.461128502,0.781501113,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.024556617,7.51,0.02425995
12/29/15,0.451584,0.625831296,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.039946738,7.81,0.039169498
12/30/15,0.455125627,0.667297966,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,1.052496799,8.22,0.051165245
12/31/15,0.448405736,0.707064842,1.1,-0.537051691,0.216614907,0.00%,,,,"262,187,343",1.627,9,0.98783455,8.12,-0.012240055
1/4/16,0.55774778,1.05818295,1.3,-0.708722265,-0.165922144,0.00%,,,,"262,187,343",1.627,9,0.998768473,8.11,-0.001232286
1/5/16,0.559681638,1.07272513,1.3,-0.708722265,-0.165922144,0.00%,,,,"262,187,343",1.627,9,1.009864365,8.19,0.00981603
1/6/16,0.558623351,1.087329333,1.3,-0.708722265,-0.165922144,0.00%,,,,"262,187,343",1.627,9,0.993894994,8.14,-0.006123718
1/7/16,0.563257091,1.162982846,1.3,-0.708722265,-0.165922144,0.00%,,,,"262,187,343",1.627,9,0.988943489,8.05,-0.011118089
1/8/16,0.594916109,0.957229596,1.3,-0.708722265,-0.165922144,0.00%,,,,"262,187,343",1.627,9,1.054658385,8.49,0.053216909
1/11/16,0.586762007,0.886348776,1.3,-0.708722265,-0.165922144,0.00%,,,,"262,187,343",1.627,9,0.994110718,8.44,-0.005906692
1/12/16,0.587573238,0.937838174,1.3,-0.708722265,-0.165922144,0.00%,,,,"262,187,343",1.627,9,0.986966825,8.33,-0.013118852
1/13/16,0.581648738,0.994037483,1.3,-0.708722265,-0.165922144,0.00%,,,,"262,187,343",1.627,9,0.985594238,8.21,-0.014510533
1/14/16,0.584581599,1.106666495,1.3,-0.708722265,-0.165922144,0.00%,,,,"262,187,343",1.627,9,0.889159562,7.3,-0.117478575
1/15/16,0.591331587,1.158463671,1.3,-0.708722265,-0.165922144,0.00%,,,,"262,187,343",1.627,9,1.021917808,7.46,0.021681066
1/19/16,0.592400582,1.11459217,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,0.975871314,7.28,-0.024424552
1/20/16,0.597433181,1.035394381,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,0.962912088,7.01,-0.037793161
1/21/16,0.598499655,1.080676726,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.07275321,7.52,0.070228437
1/22/16,0.624842623,1.271107506,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,0.964095745,7.25,-0.036564669
1/25/16,0.615472536,1.278028646,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.04,7.54,0.039220713
1/26/16,0.624609683,1.328104244,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,0.964190981,7.27,-0.03646589
1/27/16,0.753758479,1.552319199,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.026134801,7.46,0.025799123
1/28/16,0.770646915,1.484561142,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,0.957104558,7.14,-0.043842638
1/29/16,0.774508214,1.4577255,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,0.976190476,6.97,-0.024097552
2/1/16,0.764731787,1.404662001,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.034433286,7.21,0.033853727
2/2/16,0.746892112,1.505177928,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.041608877,7.51,0.040766514
2/3/16,0.765275574,1.675331006,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.066577896,8.01,0.064455295
2/4/16,0.766605857,1.692517254,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.002496879,8.03,0.002493767
2/5/16,0.765754105,1.603789494,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.03985056,8.35,0.039077011
2/8/16,0.768699016,1.700160419,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,0.85748503,7.16,-0.153751558
2/9/16,0.773037569,1.680229557,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,0.944134078,6.76,-0.057487091
2/10/16,0.833829906,1.605904287,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.035502959,7,0.034887259
2/11/16,0.894039058,1.432091069,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.001428571,7.01,0.001427552
2/12/16,0.897256985,1.163850294,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1,7.01,0
2/16/16,0.902458595,1.201194082,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,1.054208274,7.39,0.052790034
2/17/16,0.880488984,1.200959392,1.3,-0.708722265,-0.165922144,0.00%,,,,"257,620,636",4.611,9,0.98240866,7.26,-0.017747906
